patient,withinhost_r0
451152,12.582594714824925
451152,11.981035094683637
451152,16.4669508989807
451152,13.607328525062481
451152,11.142047103685211
451152,13.904784122823216
451152,13.297576664686677
451152,12.191743687911279
451152,13.71302909912559
451152,12.042611606956665
451152,13.300715623062956
451152,13.666169916222396
451152,14.360926328575244
451152,13.526236490919882
451152,13.340240598041182
451152,13.498828893373767
451152,15.028562170884895
451152,16.057966772203073
451152,13.953199348164183
451152,11.634411083907928
451152,11.770115393871558
451152,14.729086125656785
451152,15.363545998913823
451152,14.061532687309736
451152,13.419015185498553
451152,11.942941027828766
451152,12.36210343803792
451152,13.96251077848819
451152,15.99698710901573
451152,14.120191856357335
451152,11.723193323942432
451152,12.185046703692533
451152,13.18945227614338
451152,14.666243072127852
451152,10.805826090123189
451152,12.945774737970767
451152,14.648384779751913
451152,12.662636916582631
451152,12.125542559533788
451152,16.383189302373378
451152,13.83052313236175
451152,10.53508768188115
451152,12.83964533583718
451152,13.29053490596554
451152,13.262443221340005
451152,15.474048519944393
451152,15.962371952634474
451152,14.447118191687823
451152,13.31364663715697
451152,14.965572563936242
451152,15.425126801928828
451152,16.638803266011998
451152,15.758261286084332
451152,16.52412541288163
451152,16.91990794594873
451152,13.414132959383673
451152,15.32230672852146
451152,13.55577885043747
451152,15.11306770793524
451152,17.120307235419187
451152,15.425298179133959
451152,14.98753295951201
451152,13.857348591780768
451152,13.737416643825476
451152,17.53564786804335
451152,12.772021244129537
451152,13.758085614274995
451152,13.489299059543734
451152,14.662905106443517
451152,14.522911216085332
451152,13.523872788589266
451152,13.934759879371132
451152,13.434502195653026
451152,14.00409161562199
451152,14.55011033574904
451152,14.099647232855853
451152,14.6571756964945
451152,14.913641498689913
451152,13.943659653765456
451152,14.960310755762327
451152,14.64549210999464
451152,15.895719475295962
451152,13.68988028326051
451152,14.010919887960274
451152,15.65866874070863
451152,8.18930894557403
451152,5.047727476830746
451152,3.7914576374871114
451152,4.199152041677261
451152,6.8549687706175035
451152,4.605609678953455
451152,5.980057410639784
451152,5.760574609747817
451152,5.350156876462199
451152,5.3013060252055215
451152,6.035283717302373
451152,6.492316433669122
451152,4.811137071904703
451152,6.73168999813877
451152,4.515623939346427
451152,5.533938146732502
451152,5.456404910031511
451152,5.174227792722381
451152,5.818402340160154
451152,5.0287628096316945
451152,4.797402592506072
451152,5.775284729738938
451152,5.934127331744087
451152,5.140066503107297
451152,7.996588532476292
451152,4.558967626462501
451152,7.356849545183936
451152,8.58932517522289
451152,4.862231254639588
451152,4.8843073407185065
451152,6.08163725298036
451152,5.555676942513235
451152,5.222463333640923
451152,6.9124593803541865
451152,5.590223248062313
451152,24.770548012064904
451152,25.738240150562373
451152,25.24606840226148
451152,27.317846156320545
451152,24.84696829852199
451152,25.86862531484633
451152,27.588027003293384
451152,25.337123660219248
451152,24.791671886549253
451152,26.418332271021672
451152,25.027109193394146
451152,21.020539727587728
451152,23.560005000600544
451152,22.03762166956803
451152,26.524559166066414
451152,23.66111648861801
451152,27.540254408182413
451152,22.236877138357315
451152,26.076375217965982
451152,23.770721452762515
451152,24.28809866420296
451152,27.33313236004712
451152,25.952498098621408
451152,25.644882241895644
451152,23.52697041083123
451152,26.21481178276865
451152,23.437878835333457
451152,24.759414196371814
451152,23.33493607958406
451152,23.62725139309398
451152,23.78083463467547
451152,24.81911165108952
451152,26.17301649751884
451152,13.266880922052433
451152,14.083289119597822
451152,15.201454723671349
451152,13.451886490876825
451152,14.454158356699295
451152,13.592586041423754
451152,13.565148642348065
451152,13.991869051384967
451152,13.087293889372143
451152,14.102547372665276
451152,15.18709732884018
451152,12.740861969525302
451152,14.803160264100788
451152,13.966626080750137
451152,12.804477166571004
451152,13.483236107145002
451152,13.710727134125406
451152,12.898359675398
451152,12.040848587656908
451152,15.229065956904048
451152,12.235954010136943
451152,13.450299498011663
451152,13.766479253052465
451152,12.707539188324164
451152,14.514457927913497
451152,12.916340134479926
451152,12.487832613898725
451152,12.805984213214549
451152,15.230770496102751
451152,12.654459031483697
451152,14.416035597626939
451152,11.634366176314469
451152,9.676511329550605
451152,11.486412344120179
451152,11.395850982857276
451152,11.389768937664384
451152,12.744925523405241
451152,10.905244330601352
451152,9.633822111195943
451152,9.595200920103323
451152,10.665059989204046
451152,9.226870029077388
451152,11.069750328044776
451152,8.629275811528412
451152,9.6143411372489
451152,7.579929617031625
451152,8.802169784979093
451152,9.92179735944508
451152,10.62992782276844
451152,9.413321962081032
451152,10.45335040259787
451152,9.574195235410505
451152,9.000328655434476
451152,10.482556800302795
451152,10.450889181087915
451152,8.447307523873212
451152,11.292782230566829
451152,9.569014687088309
451152,11.815304023461008
451152,10.218320419753422
451152,11.4303306990366
451152,9.75178852192039
451152,10.498388936878413
451152,17.18487289472897
451152,15.09851983366596
451152,15.227963968744605
451152,14.142774128146002
451152,15.250488343333473
451152,18.075916717466786
451152,16.005582284659614
451152,16.494524332557333
451152,15.27432607584334
451152,15.524544773046678
451152,14.285038454417135
451152,16.438040331021767
451152,14.694485343867752
451152,15.020702423107512
451152,15.734164813750859
451152,15.28347122759241
451152,13.672807990886344
451152,16.084873266463678
451152,14.518004480040295
451152,16.726519099003827
451152,15.36265412692246
451152,16.799462459523376
451152,16.886131265905497
451152,16.375175195862234
451152,15.070065425742918
451152,13.945689311241376
451152,14.336722690816607
451152,15.55321272631348
451152,17.470933729673323
451152,15.153795991581864
451152,14.20871212006196
451152,14.228768006824376
451152,13.024316844560724
451152,14.058199308630014
451152,14.793617575152371
451152,12.212053129185575
451152,13.286319733749792
451152,16.59053447510827
451152,13.109371326816486
451152,14.81143386121429
451152,14.783538655803351
451152,15.692229621213297
451152,13.9404457885614
451152,12.827021043359599
451152,15.845261710092545
451152,14.20613667960577
451152,14.981060772306575
451152,13.614633763167461
451152,14.232596854091051
451152,12.931859584931185
451152,16.447855711386424
451152,16.14285482777112
451152,13.082338975142964
451152,15.473991323793063
451152,15.98301891628893
451152,14.995171143798414
451152,14.335217994023731
451152,16.080546466135715
451152,13.586329279368565
451152,11.659280843767307
451152,10.961308548036056
451152,12.92060774826476
451152,11.51773715145318
451152,9.859568424720292
451152,10.14399764037283
451152,10.25552917298162
451152,11.085444326107988
451152,12.088420444811506
451152,10.132057975233618
451152,11.025303673082593
451152,12.594692544591735
451152,12.771836428201306
451152,10.934776924975232
451152,11.655529255135924
451152,10.478641856064284
451152,11.694120710891362
451152,11.497154876663098
451152,9.268861884591894
451152,12.679312685044092
451152,12.316831387195592
451152,12.221016536884878
451152,10.679621944348765
451152,11.027662741631705
451152,11.625065571841114
451152,10.184462973358636
451152,10.84749288696923
451152,9.577228927642393
451152,8.385293018029886
451152,9.446889913461636
451152,8.209398219146399
451152,9.891409388611947
451152,10.016883579723455
451152,10.00303126512482
451152,8.971625058780099
451152,10.389330424475068
451152,8.724036999327492
451152,10.562618159741701
451152,8.460612702826081
451152,7.700151189041977
451152,9.059338946297906
451152,7.0961633461824025
451152,10.297323668410893
451152,9.152344883469217
451152,9.440558076493641
451152,11.636867549055525
451152,9.380639546734386
451152,7.2635723231998455
451152,9.709869757273893
451152,9.663852412369971
451152,7.93838807509806
451152,8.141943394173977
451152,7.769009084211168
451152,10.216150712534386
451152,8.514783353355961
451152,8.346754089494901
451152,9.15082737266942
451152,8.171545212711813
451152,6.940590589886974
451152,10.141785308045147
451152,8.525942978059247
451152,7.4487102766693685
451152,7.960489526790487
451152,8.630564172106379
451152,9.130556587844739
451152,9.390819436312377
451152,8.628076941698877
451152,8.695722601020151
451152,8.621186073768355
451152,9.237817159441887
451152,8.464911601128096
451152,9.897919999170842
451152,8.195396655706611
451152,8.545143372584475
451152,9.598527704115124
451152,7.692967534768761
451152,8.123601190736684
451152,9.656183029042143
451152,8.946137878146438
451152,8.856859346806058
451152,6.692488089426192
451152,9.14266509205321
451152,13.099392485942621
451152,14.228263807776615
451152,12.055224608660144
451152,13.870016334598047
451152,14.1876045931891
451152,14.287996395372582
451152,12.745020791163599
451152,14.508586911092138
451152,13.808262967664355
451152,15.219213753852141
451152,13.288024751668502
451152,14.337274715502335
451152,13.075134567504465
451152,13.71055544617701
451152,15.016815939356153
451152,15.59627443369249
451152,12.764603457253
451152,13.941732363317266
451152,15.237044883493876
451152,11.48954655000981
451152,14.571707448960408
451152,14.11913207130139
451152,14.290726957691126
451152,13.866422182074302
451152,12.441377641957406
451152,13.942397038400737
451152,7.530152992820276
451152,7.884569664419702
451152,8.516585596967069
